state,positive_cases,total_tests,percentage_positive
CA,48917.0,625337.0,7.822502106863979
CO,15284.0,81171.0,18.829384878836038
CT,27700.0,97133.0,28.517599579957377
DC,4323.0,20079.0,21.529956671148962
DE,4734.0,30832.0,15.354177477944992
FL,32529.0,378239.0,8.600117914863354
GA,26155.0,161181.0,16.22709872751751
GU,146.0,2108.0,6.925996204933586
HI,613.0,31637.0,1.937604703353668
IA,7145.0,42667.0,16.74596292216467
ID,1984.0,28693.0,6.914578468616039
IL,52918.0,269867.0,19.608918467244976
IN,17835.0,127373.0,14.002182566163942
KS,4238.0,31626.0,13.40036678682097
KY,4539.0,54101.0,8.389863403633944
LA,28001.0,161309.0,17.35860987297671
MA,62205.0,353731.0,17.58539681283235
MD,21742.0,118325.0,18.3748151278259
ME,1095.0,20641.0,5.304975534131098
MI,47505.0,216449.0,21.947433344575394
MN,8116.0,81465.0,9.962560608850426
MO,7562.0,84070.0,8.994885214702034
MP,14.0,599.0,2.337228714524207
MS,6815.0,66340.0,10.272836900813989
MT,453.0,13914.0,3.255713669685209
NC,10509.0,128036.0,8.207847792808273
ND,1067.0,29003.0,3.678929765886288
NE,3784.0,28127.0,13.453265545561205
NH,2054.0,23863.0,8.607467627708168
NJ,118652.0,247918.0,47.85937285715438
NM,3411.0,67869.0,5.0258586394377405
NV,4998.0,48928.0,10.215009810333552
NY,304372.0,900636.0,33.79522914917902
OH,18027.0,133890.0,13.46403764284114
OK,3618.0,63422.0,5.70464507584119
OR,2510.0,70846.0,3.5428958586229284
PA,45763.0,221365.0,20.673096469631606
PR,955.0,10268.0,9.300740163615115
RI,9016.0,66350.0,13.588545591559908
SC,6095.0,56512.0,10.78531993204983
SD,2449.0,17028.0,14.382194033356823
TN,10735.0,177626.0,6.043597221127538
TX,28087.0,387009.0,7.257453961018995
UT,4672.0,119239.0,3.9181811320121773
VA,15846.0,112915.0,14.03356507107116
VI,66.0,873.0,7.560137457044673
VT,866.0,16851.0,5.139160880659902
WA,15090.0,219604.0,6.871459536256171
WI,8052.0,84901.0,9.483987232188078
WV,1118.0,44541.0,2.5100469230596527
WY,559.0,11660.0,4.7941680960548885
AK,355.0,19119.0,1.8567916732046656
AL,6842.0,80449.0,8.504766995239219
AR,3192.0,45449.0,7.023256837334155
AS,0.0,3.0,0.0
AZ,7202.0,89547.0,8.042703831507476
CA,46500.0,603139.0,7.709665599472096
CO,14758.0,77859.0,18.954777225497374
CT,26767.0,94818.0,28.22987196523867
DC,4106.0,19229.0,21.353164491133185
DE,4655.0,29984.0,15.524946638207043
FL,32015.0,368569.0,8.686297545371422
GA,25623.0,145225.0,17.64365639524875
GU,145.0,1847.0,7.850568489442339
HI,609.0,30313.0,2.0090390261603934
IA,6843.0,41337.0,16.554176645620146
ID,1952.0,28240.0,6.912181303116147
IL,50355.0,256667.0,19.61880568986274
IN,17182.0,121134.0,14.184291776049665
KS,3738.0,29458.0,12.689252495077739
KY,4375.0,52410.0,8.347643579469567
LA,27660.0,156568.0,17.666445250625927
MA,60265.0,336857.0,17.890380784724673
MD,20849.0,112892.0,18.468093399000814
ME,1056.0,20602.0,5.125715949907776
MI,46488.0,204861.0,22.692459765401907
MN,7468.0,77118.0,9.68386109598278
MO,7425.0,79128.0,9.383530482256596
MP,14.0,224.0,6.25
MS,6569.0,66094.0,9.938874935697644
MT,451.0,13528.0,3.3338261383796572
NC,9948.0,118440.0,8.399189463019251
ND,1033.0,26973.0,3.8297556816075335
NE,3374.0,26169.0,12.893117811150598
NH,2010.0,22258.0,9.030460957857848
NJ,116264.0,241318.0,48.1787516886432
NM,3213.0,65085.0,4.936621341322885
NV,4898.0,47354.0,10.343371204122144
NY,299691.0,872481.0,34.349286689337646
OH,17303.0,128908.0,13.422751109318273
OK,3473.0,61267.0,5.6686307473844
OR,2446.0,68053.0,3.59425741701321
PA,44366.0,214883.0,20.646584420358984
PR,904.0,10217.0,8.847998433982578
RI,8668.0,62531.0,13.861924485455216
SC,5881.0,54217.0,10.847151262519136
SD,2373.0,16833.0,14.09730885760114
TN,10366.0,168549.0,6.150140315279237
TX,27054.0,367121.0,7.369232487381544
UT,4495.0,115190.0,3.9022484590676276
VA,14961.0,106271.0,14.07815866981585
VI,62.0,794.0,7.8085642317380355
VT,862.0,16595.0,5.194335643266044
WA,14795.0,214078.0,6.911032427432992
WI,7660.0,80656.0,9.49712358658996
WV,1095.0,43071.0,2.5423138538691927
WY,544.0,11226.0,4.845893461606984
AK,351.0,17089.0,2.053952835157119
AL,6687.0,75827.0,8.81875848972002
AR,3111.0,40671.0,7.6491849229180495
AS,0.0,3.0,0.0
AZ,6948.0,85487.0,8.127551557546761
CA,45031.0,577608.0,7.796117782302184
CO,14316.0,75105.0,19.061314160175755
CT,26312.0,92745.0,28.37026254784625
DC,3994.0,18885.0,21.14906010060895
DE,4575.0,29153.0,15.69306760882242
FL,31672.0,361556.0,8.759915476440717
GA,24615.0,139914.0,17.59294995497234
GU,144.0,1682.0,8.561236623067776
HI,607.0,30007.0,2.0228613323557836
IA,6376.0,39823.0,16.010848002410665
ID,1917.0,20052.0,9.560143626570916
IL,48102.0,242189.0,19.86134795552234
IN,16588.0,115095.0,14.412441895825188
KS,3491.0,28090.0,12.427910288358847
KY,4146.0,48798.0,8.496249846305176
LA,27286.0,151108.0,18.05728353230802
MA,58302.0,321343.0,18.143230131043776
MD,20113.0,109837.0,18.311680034960897
ME,1040.0,17824.0,5.834829443447038
MI,45538.0,194448.0,23.419114621904054
MN,6788.0,70036.0,9.692158318579017
MO,7303.0,75149.0,9.718026853318076
MP,14.0,65.0,21.53846153846154
MS,6342.0,64412.0,9.845991430168292
MT,451.0,13191.0,3.4189978015313467
NC,9568.0,112752.0,8.485880516531857
ND,991.0,24929.0,3.975289823097597
NE,3358.0,26151.0,12.84080914687775
NH,1938.0,21676.0,8.940763978593838
NJ,113856.0,234359.0,48.58187652277062
NM,2974.0,61745.0,4.816584338812859
NV,4805.0,46089.0,10.425481134327063
NY,295106.0,844994.0,34.92403496356187
OH,16769.0,123347.0,13.594980015727987
OK,3410.0,59699.0,5.7119884755188535
OR,2354.0,64418.0,3.6542581266105745
PA,43264.0,209088.0,20.6917661463116
PR,898.0,10211.0,8.794437371462148
RI,8296.0,59858.0,13.859467406194662
SC,5613.0,52145.0,10.76421516923962
SD,2313.0,16612.0,13.923669636407416
TN,10052.0,161928.0,6.2076972481596755
TX,26171.0,349729.0,7.483222723880491
UT,4343.0,110440.0,3.9324520101412532
VA,14339.0,102182.0,14.032804212092149
VI,59.0,778.0,7.583547557840617
VT,862.0,16430.0,5.246500304321363
WA,14425.0,208382.0,6.922382931347237
WI,7391.0,76980.0,9.601195115614445
WV,1079.0,43055.0,2.5060968528626177
WY,536.0,10782.0,4.971248376924504
AK,345.0,16256.0,2.1222933070866143
AL,6499.0,73997.0,8.782788491425327
AR,3017.0,40457.0,7.457300343574659
AS,0.0,3.0,0.0
AZ,6716.0,81952.0,8.195040999609528
CA,43464.0,553409.0,7.853865766548791
CO,13879.0,72403.0,19.169095203237436
CT,25269.0,79811.0,31.661049228803044
DC,3892.0,18416.0,21.133796698523025
DE,4162.0,28423.0,14.643070752559547
FL,30924.0,349793.0,8.840657188680161
GA,23913.0,136179.0,17.55997620778534
GU,142.0,1566.0,9.067688378033207
HI,606.0,29758.0,2.036427179245917
IA,5868.0,38150.0,15.381389252948885
ID,1897.0,20024.0,9.473631642029565
IL,45883.0,227628.0,20.157010561090903
IN,15961.0,109455.0,14.58224841258965
KS,3328.0,27167.0,12.250156439798285
KY,4074.0,48474.0,8.40450550810744
LA,27068.0,146989.0,18.414983434134527
MA,56462.0,306068.0,18.447534534809257
MD,19487.0,107010.0,18.210447621717595
ME,1023.0,17807.0,5.744931768405683
MI,44709.0,185681.0,24.07839251188867
MN,6187.0,66690.0,9.277252961463487
MO,7171.0,74013.0,9.688838447299798
MP,14.0,65.0,21.53846153846154
MS,6094.0,63462.0,9.602596829598815
MT,449.0,13033.0,3.445100897721169
NC,9142.0,109920.0,8.316957787481805
ND,942.0,23475.0,4.012779552715655
NE,3028.0,24902.0,12.159665890289936
NH,1864.0,21029.0,8.863949783632128
NJ,111188.0,227775.0,48.814839205356165
NM,2823.0,58803.0,4.800775470639254
NV,4690.0,44607.0,10.514044880848298
NY,291996.0,826095.0,35.34654004684691
OH,16325.0,120017.0,13.602239682711618
OK,3280.0,53171.0,6.168776212597092
OR,2354.0,61789.0,3.8097395976630146
PA,42050.0,203422.0,20.67131382053072
PR,895.0,10208.0,8.767633228840126
RI,7972.0,57989.0,13.7474348583352
SC,5490.0,50761.0,10.815389767735072
SD,2245.0,16375.0,13.709923664122137
TN,9918.0,154402.0,6.4234919236797445
TX,25297.0,332148.0,7.616183147271697
UT,4233.0,106737.0,3.9658225357654793
VA,13535.0,98928.0,13.6816674753356
VI,59.0,775.0,7.612903225806451
VT,855.0,16137.0,5.2983825989960955
WA,14311.0,202414.0,7.070163131008725
WI,7161.0,73875.0,9.693401015228426
WV,1063.0,43039.0,2.4698529240921028
WY,520.0,10111.0,5.14291365839185
AK,341.0,16177.0,2.107931013166842
AL,6270.0,73551.0,8.524697148917078
AR,2941.0,39469.0,7.451417568218095
AS,0.0,3.0,0.0
AZ,6526.0,81060.0,8.050826548235875
CA,42164.0,526084.0,8.014689669330373
CO,13441.0,69744.0,19.271908694654737
CT,25269.0,79811.0,31.661049228803044
DC,3841.0,18068.0,21.25857870267877
DE,4034.0,27375.0,14.736073059360729
FL,30405.0,340916.0,8.918619249316547
GA,23401.0,124429.0,18.806709046926358
GU,141.0,1528.0,9.227748691099476
HI,603.0,29182.0,2.0663422657802752
IA,5476.0,36090.0,15.173178165696868
ID,1887.0,19498.0,9.677915683659863
IL,43903.0,214952.0,20.424559901745507
IN,15012.0,107168.0,14.007912809793968
KS,3174.0,26227.0,12.102032256834558
KY,3905.0,46558.0,8.387387774388934
LA,26773.0,143036.0,18.717665482815516
MA,54938.0,292273.0,18.796809831903737
MD,18581.0,102977.0,18.043835031123454
ME,1015.0,17799.0,5.70256755997528
MI,43789.0,178220.0,24.570194142071596
MN,5512.0,64673.0,8.522876625485134
MO,6997.0,72715.0,9.622498796671938
MP,14.0,65.0,21.53846153846154
MS,5911.0,60788.0,9.723958676054483
MT,448.0,12862.0,3.4831285958637848
NC,8830.0,107894.0,8.183958329471519
ND,867.0,21481.0,4.036124947628136
NE,2732.0,23621.0,11.565979425087844
NH,1787.0,20398.0,8.76066281007942
NJ,109038.0,223144.0,48.8644104255548
NM,2726.0,56615.0,4.814978362624746
NV,4602.0,44108.0,10.433481454611409
NY,288045.0,805350.0,35.766436952877626
OH,15963.0,116386.0,13.715567164435585
OK,3253.0,53144.0,6.121104922474785
OR,2311.0,58802.0,3.9301384306656235
PA,41165.0,198593.0,20.72832375763496
PR,891.0,10204.0,8.731869854958841
RI,7769.0,55364.0,14.0325843508417
SC,5490.0,50761.0,10.815389767735072
SD,2212.0,16274.0,13.592233009708737
TN,9667.0,147474.0,6.555053772190352
TX,24631.0,326513.0,7.543650635656161
UT,4123.0,104400.0,3.9492337164750957
VA,12970.0,95186.0,13.625953396507889
VI,57.0,757.0,7.5297225891677675
VT,852.0,15566.0,5.473467814467429
WA,14145.0,196617.0,7.194189719098552
WI,6963.0,71627.0,9.721194521618942
WV,1044.0,39063.0,2.6726057906458798
WY,502.0,9530.0,5.267576075550892
AK,339.0,15732.0,2.154843630816171
AL,6137.0,71344.0,8.601984749943933
AR,2829.0,38053.0,7.43436785535963
AS,0.0,3.0,0.0
AZ,6280.0,79897.0,7.860119904376885
CA,41137.0,506035.0,8.12927959528491
CO,12968.0,66507.0,19.49869938502714
CT,24582.0,77602.0,31.67701863354037
DC,3699.0,17302.0,21.379031325858282
DE,3576.0,26109.0,13.696426519590945
FL,29610.0,324016.0,9.138437608019357
GA,22695.0,121027.0,18.75201401340197
GU,141.0,1449.0,9.730848861283643
HI,601.0,28565.0,2.1039733940136527
IA,5092.0,34350.0,14.82387190684134
ID,1870.0,19481.0,9.599096555618294
IL,41777.0,201617.0,20.7209709498703
IN,14395.0,104423.0,13.785277189891115
KS,3056.0,25199.0,12.127465375610143
KY,3779.0,44962.0,8.404875227970287
LA,26512.0,139002.0,19.073106861771773
MA,53348.0,286065.0,18.648908464859385
MD,17766.0,98689.0,18.002006302627446
ME,990.0,17774.0,5.569933610892314
MI,43263.0,172218.0,25.1210674842351
MN,5127.0,62109.0,8.254842293387432
MO,6826.0,69988.0,9.753100531519689
MP,14.0,65.0,21.53846153846154
MS,5718.0,58957.0,9.698593890462542
MT,445.0,12497.0,3.560854605105225
NC,8623.0,105265.0,8.19170664513371
ND,803.0,20293.0,3.957029517567634
NE,2421.0,22148.0,10.93100957197038
NH,1720.0,19568.0,8.789860997547015
NJ,105523.0,213686.0,49.38227118295068
NM,2660.0,53735.0,4.950218665674141
NV,4539.0,43390.0,10.460935699469925
NY,282143.0,777568.0,36.285315239310265
OH,15587.0,111983.0,13.919077002759348
OK,3193.0,53084.0,6.014995102102328
OR,2253.0,56494.0,3.9880341275179663
PA,40049.0,192935.0,20.75776816026123
PR,878.0,10191.0,8.61544500049063
RI,7493.0,52765.0,14.200701222401213
SC,5253.0,49014.0,10.717346064389766
SD,2147.0,15596.0,13.766350346242625
TN,9189.0,141406.0,6.498309831266
TX,23773.0,318562.0,7.4625975477301125
UT,3948.0,100071.0,3.9451989087747696
VA,12366.0,91125.0,13.570370370370371
VI,55.0,748.0,7.352941176470589
VT,843.0,15166.0,5.55848608730054
WA,13794.0,194532.0,7.090864227993338
WI,6715.0,68761.0,9.765710213638545
WV,1020.0,32966.0,3.094096948371049
WY,491.0,9453.0,5.194118269332487
AK,339.0,12281.0,2.7603615340770293
AL,5832.0,52695.0,11.067463706233987
AR,2741.0,35578.0,7.704199224239698
AS,0.0,3.0,0.0
AZ,6045.0,76906.0,7.8602449743843135
CA,39254.0,494173.0,7.943372057963506
CO,12255.0,63564.0,19.2797810081178
CT,23921.0,74038.0,32.30908452416327
DC,3528.0,16533.0,21.339139902014153
DE,3442.0,24876.0,13.836629683228816
FL,28876.0,310609.0,9.296575437286107
GA,22147.0,107085.0,20.681701452117476
GU,140.0,1373.0,10.196649672250546
HI,596.0,27838.0,2.140958402184065
IA,4445.0,31973.0,13.902355112125855
ID,1836.0,19447.0,9.441044891242866
IL,39658.0,189632.0,20.91313702328721
IN,13680.0,100093.0,13.667289420838621
KS,2777.0,23588.0,11.772935390876716
KY,3481.0,42844.0,8.12482494631687
LA,26140.0,138112.0,18.926668211306765
MA,50969.0,275799.0,18.480487601477886
MD,16616.0,94203.0,17.63850408161099
ME,965.0,17749.0,5.436926024001352
MI,42730.0,165784.0,25.774501761327993
MN,4788.0,59494.0,8.04787037348304
MO,6625.0,67165.0,9.86376833172039
MP,14.0,65.0,21.53846153846154
MS,5434.0,55670.0,9.761092150170649
MT,444.0,12127.0,3.6612517522882824
NC,8052.0,100584.0,8.005249343832022
ND,747.0,18251.0,4.092926414990959
NE,2124.0,20516.0,10.35289530122831
NH,1670.0,18259.0,9.146174489292951
NJ,102196.0,205962.0,49.618861731775766
NM,2521.0,51510.0,4.894195301883129
NV,4398.0,42274.0,10.403557742347543
NY,271590.0,730656.0,37.170706871633165
OH,15169.0,107697.0,14.084886301382582
OK,3121.0,46140.0,6.7641959254443
OR,2177.0,53845.0,4.043086637570805
PA,38652.0,186143.0,20.764680917359236
PR,871.0,10184.0,8.552631578947368
RI,7188.0,48990.0,14.672382118799753
SC,4917.0,44463.0,11.058633020713852
SD,2040.0,14824.0,13.761467889908257
TN,8726.0,131328.0,6.644432261208577
TX,22806.0,302820.0,7.53120665742025
UT,3782.0,95384.0,3.965025580810199
VA,11594.0,87596.0,13.235764190145668
VI,54.0,696.0,7.758620689655173
VT,834.0,14408.0,5.788450860632981
WA,13519.0,191084.0,7.074898997299616
WI,6364.0,65802.0,9.671438558098538
WV,988.0,29811.0,3.31421287444232
WY,473.0,9356.0,5.055579307396323
AK,337.0,12161.0,2.7711536880190772
AL,5778.0,52641.0,10.976235253889554
AR,2465.0,31590.0,7.8031022475466925
AS,0.0,3.0,0.0
AZ,5769.0,74324.0,7.7619611431031705
CA,37369.0,482097.0,7.751344646409332
CO,11262.0,58315.0,19.312355311669382
CT,23100.0,71497.0,32.309047932081064
DC,3361.0,15930.0,21.098556183301945
DE,3308.0,24107.0,13.722155390550462
FL,27662.0,291998.0,9.473352557209296
GA,21512.0,100979.0,21.30343932896939
GU,138.0,1318.0,10.47040971168437
HI,592.0,27001.0,2.1925113884670937
IA,3924.0,29262.0,13.409883124871847
ID,1802.0,19172.0,9.399123722094721
IL,36934.0,173316.0,21.31020794387131
IN,13039.0,94811.0,13.752623640716793
KS,2482.0,21318.0,11.64274322169059
KY,3373.0,36075.0,9.34996534996535
LA,25739.0,137513.0,18.717503072436788
MA,47992.0,260896.0,18.395069299644305
MD,15737.0,89333.0,17.616110507875028
ME,937.0,17721.0,5.2875119914226065
MI,41694.0,156699.0,26.607700112955413
MN,4270.0,56414.0,7.569043145318538
MO,6321.0,64187.0,9.847788492997024
MP,14.0,65.0,21.53846153846154
MS,5153.0,55389.0,9.303291267219123
MT,442.0,11875.0,3.7221052631578946
NC,7608.0,96185.0,7.9097572386546755
ND,709.0,16916.0,4.191298179238591
NE,1813.0,18959.0,9.562740650878212
NH,1588.0,17667.0,8.988509650761307
NJ,99989.0,200148.0,49.95753142674421
NM,2379.0,46563.0,5.109206880999936
NV,4208.0,41357.0,10.174819256715912
NY,263460.0,695920.0,37.85779974709737
OH,14694.0,102877.0,14.283075906179224
OK,3017.0,46036.0,6.553566773829177
OR,2127.0,50259.0,4.232077836805348
PA,37053.0,179114.0,20.686825150462834
PR,915.0,10228.0,8.946030504497458
RI,6773.0,46041.0,14.71080124237093
SC,4917.0,44463.0,11.058633020713852
SD,1956.0,14065.0,13.906861002488446
TN,8266.0,123100.0,6.714865962632007
TX,21944.0,288061.0,7.617830945528898
UT,3612.0,90692.0,3.982710713183081
VA,10998.0,82606.0,13.313802871462121
VI,54.0,637.0,8.47723704866562
VT,831.0,13929.0,5.965970277837605
WA,13235.0,184908.0,7.157613515910614
WI,6011.0,63003.0,9.540815516721427
WV,967.0,27905.0,3.4653287941229167
WY,453.0,8938.0,5.0682479301857235
AK,335.0,12159.0,2.755160786248869
AL,5465.0,48760.0,11.207957342083676
AR,2276.0,29713.0,7.659946824622218
AS,0.0,3.0,0.0
AZ,5459.0,71814.0,7.601581864260451
CA,35396.0,465327.0,7.606693787379627
CO,10878.0,56411.0,19.2834730814912
CT,22469.0,69918.0,32.136216711004316
DC,3206.0,15502.0,20.681202425493485
DE,3200.0,23011.0,13.906392594845943
FL,26965.0,280934.0,9.598339823588459
GA,20740.0,94071.0,22.04717713216613
GU,134.0,1220.0,10.98360655737705
HI,586.0,26199.0,2.236726592618039
IA,3748.0,28244.0,13.270075060189775
ID,1766.0,18170.0,9.719317556411667
IL,35108.0,164346.0,21.36224794032103
IN,12438.0,90226.0,13.785383370647041
KS,2211.0,20203.0,10.943919219917834
KY,3192.0,33328.0,9.57753240518483
LA,25258.0,136846.0,18.457243909211815
MA,44913.0,247471.0,18.14879319192956
MD,14775.0,85427.0,17.295468645744318
ME,907.0,17691.0,5.126900683963597
MI,40705.0,147358.0,27.623203355094393
MN,3758.0,53923.0,6.969196817684475
MO,6137.0,61646.0,9.955228238652953
MP,14.0,65.0,21.53846153846154
MS,4894.0,53835.0,9.090740224760843
MT,439.0,11583.0,3.7900371233704564
NC,7220.0,90336.0,7.992383988664541
ND,677.0,16096.0,4.206013916500994
NE,1722.0,18446.0,9.335357259026347
NH,1491.0,16882.0,8.831891955929393
NJ,95865.0,191659.0,50.01852248002964
NM,2210.0,41232.0,5.359914629414048
NV,4081.0,40315.0,10.122783083219646
NY,257216.0,669982.0,38.39147917406736
OH,14117.0,98506.0,14.331106734615151
OK,2894.0,45913.0,6.303225665933396
OR,2059.0,47837.0,4.304199678073458
PA,35684.0,171956.0,20.75182023308288
PR,915.0,9757.0,9.377882545864507
RI,6354.0,43233.0,14.69710637707307
SC,4761.0,43111.0,11.043585163879289
SD,1858.0,13446.0,13.81823590658932
TN,7842.0,114980.0,6.820316576795965
TX,21069.0,275792.0,7.639452921041945
UT,3445.0,85088.0,4.0487495298984575
VA,10266.0,77795.0,13.196220836814707
VI,54.0,637.0,8.47723704866562
VT,828.0,13326.0,6.2134173795587575
WA,12967.0,179945.0,7.206090749951374
WI,5766.0,60111.0,9.592254329490443
WV,939.0,25836.0,3.6344635392475615
WY,447.0,8669.0,5.15630407198062
AK,329.0,11119.0,2.9588991815810775
AL,5231.0,48526.0,10.77978815480361
AR,2227.0,27441.0,8.115593455049014
AS,0.0,3.0,0.0
AZ,5251.0,69364.0,7.570209330488438
CA,33261.0,300100.0,11.08330556481173
CO,10447.0,54244.0,19.259272914976773
CT,20360.0,64192.0,31.717347956131604
DC,3098.0,14939.0,20.737666510475936
DE,2931.0,22628.0,12.952978610570973
FL,26106.0,268700.0,9.71566803126163
GA,19881.0,92422.0,21.51111207288308
GU,133.0,1166.0,11.406518010291595
HI,584.0,25656.0,2.2762706579357657
IA,3641.0,27615.0,13.18486329893174
ID,1736.0,17807.0,9.748975122142978
IL,33059.0,154997.0,21.328799912256365
IN,12097.0,85700.0,14.11551925320887
KS,2025.0,19101.0,10.60153918643003
KY,3050.0,32820.0,9.293113954905545
LA,24854.0,136442.0,18.215798654373287
MA,43168.0,232074.0,18.600963485784707
MD,14193.0,82129.0,17.281350071229408
ME,888.0,14964.0,5.934242181234964
MI,39589.0,139256.0,28.428936634687197
MN,3452.0,51793.0,6.664993338868188
MO,5941.0,59056.0,10.059943104849635
MP,14.0,65.0,21.53846153846154
MS,4716.0,52364.0,9.00618745703155
MT,437.0,11241.0,3.8875544880348722
NC,6951.0,83331.0,8.341433560139684
ND,644.0,15419.0,4.17666515338219
NE,1648.0,17999.0,9.15606422579032
NH,1491.0,15948.0,9.34913468773514
NJ,92387.0,184826.0,49.985932715094194
NM,2072.0,40877.0,5.06886513198131
NV,3937.0,37826.0,10.408184846401944
NY,251690.0,649325.0,38.76179109074808
OH,13725.0,94714.0,14.490993939649893
OK,2807.0,44344.0,6.330055926393649
OR,2002.0,45328.0,4.416696081891987
PA,34528.0,166851.0,20.69391253273879
PR,1298.0,10087.0,12.8680479825518
RI,5972.0,40679.0,14.680793529831115
SC,4439.0,41277.0,10.754173026140466
SD,1755.0,12815.0,13.69488880218494
TN,7394.0,108182.0,6.8347784289438165
TX,20196.0,262959.0,7.680284759221019
UT,3296.0,80029.0,4.1185070411975655
VA,9630.0,75079.0,12.82648943113254
VI,54.0,628.0,8.598726114649681
VT,820.0,12947.0,6.333513555263767
WA,12633.0,174818.0,7.226372570330286
WI,5509.0,57413.0,9.595387804155852
WV,914.0,22763.0,4.01528796731538
WY,441.0,8380.0,5.26252983293556
AK,321.0,10124.0,3.170683524298696
AL,5025.0,45900.0,10.947712418300654
AR,1923.0,26553.0,7.242119534515874
AS,0.0,3.0,0.0
AZ,5064.0,66619.0,7.601435026043621
CA,30978.0,290500.0,10.66368330464716
CO,10106.0,52768.0,19.15175864160097
CT,19815.0,62806.0,31.54953348406203
DC,2927.0,14113.0,20.73974349890172
DE,2745.0,21927.0,12.518812423040087
FL,25360.0,258121.0,9.824849586046854
GA,18947.0,87423.0,21.672786337691456
GU,133.0,1124.0,11.832740213523131
HI,580.0,25009.0,2.319165100563797
IA,3159.0,25820.0,12.234701781564679
ID,1672.0,17445.0,9.584408139868158
IL,31508.0,148358.0,21.237816632739726
IN,11686.0,80838.0,14.456072639105372
KS,1986.0,18761.0,10.585789670060231
KY,2960.0,32572.0,9.087559867370748
LA,24523.0,136111.0,18.016912666867483
MA,41416.0,220251.0,18.804000889893803
MD,13684.0,79941.0,17.117624247882812
ME,875.0,14951.0,5.852451341047422
MI,38494.0,131887.0,29.187107144752705
MN,3190.0,50044.0,6.374390536328031
MO,5807.0,58076.0,9.998966870996625
MP,14.0,65.0,21.53846153846154
MS,4512.0,51434.0,8.772407357001205
MT,433.0,11051.0,3.918197448194734
NC,6764.0,79484.0,8.50988878264808
ND,626.0,15150.0,4.132013201320132
NE,1474.0,17191.0,8.574253970100635
NH,1392.0,15354.0,9.066041422430636
NJ,88806.0,178057.0,49.87504001527601
NM,1971.0,38755.0,5.08579538124113
NV,3830.0,36465.0,10.50322226792815
NY,247512.0,633861.0,39.0483086985948
OH,12919.0,90839.0,14.221865057959688
OK,2680.0,35646.0,7.518375133254783
OR,1956.0,43975.0,4.447981807845366
PA,33232.0,162952.0,20.393735578575285
PR,1252.0,9738.0,12.856849455740399
RI,5585.0,38378.0,14.552608265151909
SC,4377.0,40480.0,10.812747035573123
SD,1685.0,12326.0,13.670290442966088
TN,7238.0,100689.0,7.1884714318346585
TX,19458.0,249192.0,7.808436867957237
UT,3213.0,74337.0,4.322208321562614
VA,8990.0,73105.0,12.297380480131318
VI,53.0,607.0,8.731466227347612
VT,817.0,12788.0,6.388802001876758
WA,12537.0,170027.0,7.3735347915331095
WI,5353.0,55407.0,9.661234140090603
WV,902.0,22155.0,4.071315730083502
WY,428.0,8083.0,5.295063713967586
AK,319.0,9895.0,3.2238504295098536
AL,4837.0,45712.0,10.581466573328667
AR,1781.0,24209.0,7.356768144078648
AS,0.0,3.0,0.0
AZ,4929.0,65652.0,7.50776823249863
CA,30333.0,280900.0,10.798504805980775
CO,9730.0,51291.0,18.97018970189702
CT,17550.0,58213.0,30.14790510710666
DC,2793.0,13699.0,20.388349514563107
DE,2538.0,20985.0,12.094353109363832
FL,24647.0,248903.0,9.902251077729076
GA,18301.0,83327.0,21.96286917805753
GU,133.0,1076.0,12.360594795539033
HI,574.0,24096.0,2.3821381142098272
IA,2902.0,24550.0,11.820773930753564
ID,1668.0,17441.0,9.563671807809184
IL,30357.0,143318.0,21.18156826079069
IN,11210.0,79500.0,14.10062893081761
KS,1849.0,18130.0,10.198565912851628
KY,2707.0,32225.0,8.400310318076027
LA,23928.0,135348.0,17.678872240446847
MA,39820.0,207288.0,19.209988035969282
MD,12830.0,75989.0,16.884022687494245
ME,867.0,14943.0,5.802047781569966
MI,37557.0,127315.0,29.49927345560225
MN,2914.0,49202.0,5.922523474655502
MO,5667.0,56834.0,9.971144033501075
MP,14.0,56.0,25.0
MS,4274.0,39065.0,10.94073979265327
MT,433.0,10898.0,3.9732060928610755
NC,6493.0,78772.0,8.242776621134414
ND,584.0,14257.0,4.096233429192677
NE,1287.0,16066.0,8.010705838416532
NH,1342.0,14701.0,9.12863070539419
NJ,85301.0,170688.0,49.974807836520434
NM,1845.0,37042.0,4.980832568435829
NV,3728.0,36007.0,10.353542366762019
NY,242786.0,617555.0,39.3140691922177
OH,11602.0,87299.0,13.28995750237689
OK,2599.0,35565.0,7.307746379867848
OR,1910.0,42029.0,4.5444811915582095
PA,32284.0,158854.0,20.323063945509716
PR,1213.0,9493.0,12.777836300431897
RI,5207.0,35950.0,14.484005563282338
SC,4377.0,40480.0,10.812747035573123
SD,1635.0,12062.0,13.55496600895374
TN,7070.0,97098.0,7.281303425405261
TX,18923.0,245830.0,7.697595899605418
UT,3069.0,71179.0,4.311664957361019
VA,8537.0,70666.0,12.080774346927802
VI,53.0,601.0,8.818635607321132
VT,813.0,12481.0,6.51390112971717
WA,12361.0,165059.0,7.488837324835362
WI,5176.0,54081.0,9.570828941772525
WV,863.0,20031.0,4.3083221007438475
WY,426.0,7784.0,5.4727646454265155
AK,314.0,9655.0,3.2522009321595027
AL,4655.0,42538.0,10.943156706944379
AR,1739.0,24141.0,7.203512696242906
AS,0.0,3.0,0.0
AZ,4719.0,64671.0,7.296933710627639
