time,US-AL,US-AK,US-AZ,US-AR,US-CA,US-CO,US-CT,US-DE,US-DC,US-FL,US-GA,US-HI,US-ID,US-IL,US-IN,US-IA,US-KS,US-KY,US-LA,US-ME,US-MD,US-MA,US-MI,US-MN,US-MS,US-MO,US-MT,US-NE,US-NV,US-NH,US-NJ,US-NM,US-NY,US-NC,US-ND,US-OH,US-OK,US-OR,US-PA,US-RI,US-SC,US-SD,US-TN,US-TX,US-UT,US-VT,US-VA,US-WA,US-WV,US-WI,US-WY
2019-12-15,65,64,74,72,71,77,67,68,59,72,69,79,77,71,77,82,68,68,72,72,74,69,81,86,54,70,70,78,75,67,71,70,67,75,83,71,67,72,73,68,74,68,73,72,82,74,78,73,77,85,64
2019-12-22,48,56,56,53,53,62,50,45,29,63,50,62,58,48,52,53,48,52,57,53,56,49,61,69,43,61,54,50,55,53,51,60,52,52,48,56,56,66,56,41,53,58,65,55,66,55,51,59,69,57,44
2019-12-29,54,66,59,54,55,63,62,55,45,64,52,64,58,53,58,62,48,60,60,53,67,55,62,65,45,63,72,50,62,55,61,65,56,62,59,55,54,67,64,52,57,64,63,55,68,81,54,62,72,65,57
2020-01-05,69,61,70,72,65,67,75,67,48,73,66,70,73,69,67,83,57,71,72,68,77,70,75,74,54,71,84,71,65,77,69,65,70,82,65,70,66,77,75,68,76,80,73,66,79,74,68,73,76,78,58
2020-01-12,74,70,75,73,70,75,74,64,57,78,72,73,82,70,76,71,65,71,78,57,80,69,76,83,64,73,79,73,71,65,74,73,70,81,74,78,73,76,74,70,79,71,83,75,80,85,75,72,87,77,73
2020-01-19,75,72,78,69,72,75,66,64,64,75,79,77,84,69,84,72,64,69,81,73,82,65,76,79,62,77,84,76,72,67,68,81,63,76,82,78,70,79,77,74,80,80,87,78,82,88,75,81,92,78,64
2020-01-26,91,82,77,84,73,80,78,69,68,78,80,80,83,73,79,79,77,76,75,70,75,66,78,73,63,77,81,79,69,70,73,82,66,77,78,80,72,80,75,67,78,74,77,78,81,67,71,76,97,83,73
2020-02-02,100,74,79,76,74,77,74,65,61,76,74,74,77,73,78,79,68,69,82,68,78,69,72,76,66,73,73,71,71,65,70,84,68,77,73,79,66,74,69,70,75,79,77,76,77,67,70,73,87,82,75
2020-02-09,100,56,78,75,74,76,73,72,65,83,76,73,82,72,80,79,73,75,86,65,81,73,75,74,64,78,78,81,77,63,75,91,69,83,83,82,75,79,76,73,87,75,82,82,81,69,71,75,87,78,74
2020-02-16,84,69,80,78,71,79,67,69,59,80,70,81,77,71,80,78,71,69,81,48,84,54,74,71,64,78,81,88,77,82,68,87,61,79,71,82,78,77,76,73,80,71,79,77,82,78,69,69,83,80,71
2020-02-23,86,77,90,90,86,93,87,69,70,90,87,96,100,80,90,93,78,100,79,73,92,79,80,85,70,88,81,90,90,60,84,88,80,96,81,90,88,84,86,87,90,71,93,89,94,77,78,83,100,92,77
2020-03-01,86,86,85,80,79,77,82,65,70,79,83,81,77,69,84,80,73,84,88,75,81,72,74,75,68,81,82,81,76,68,80,92,72,84,78,85,81,75,76,77,92,92,79,80,81,70,70,74,100,85,87
2020-03-08,68,59,64,78,69,76,66,61,51,70,74,81,72,68,73,77,63,73,80,66,75,61,70,67,44,70,75,61,71,61,65,79,65,70,80,75,72,72,65,60,75,70,74,60,81,71,60,71,76,74,67
2020-03-15,58,54,58,68,66,64,61,57,42,61,71,65,58,60,65,56,48,64,65,61,65,57,67,64,44,61,53,59,60,60,71,60,57,58,53,65,51,63,58,56,68,66,60,57,75,71,57,63,73,70,47
2020-03-22,59,69,71,51,69,68,79,60,48,66,76,70,64,62,68,68,54,68,71,66,69,65,73,65,55,68,74,67,63,75,83,77,66,72,69,66,56,68,66,75,74,77,71,69,81,89,63,68,82,68,66
2020-03-29,63,84,73,67,75,80,89,73,52,80,74,83,76,66,66,65,64,58,76,68,76,74,75,80,55,74,82,69,71,85,88,74,69,78,71,71,66,76,72,80,74,83,71,77,79,84,64,71,76,81,71
2020-04-05,71,89,78,72,74,80,81,70,51,84,67,74,80,67,67,65,69,65,69,65,78,76,73,82,56,77,85,69,63,84,73,79,68,74,81,76,68,78,74,72,74,72,74,78,77,75,65,70,83,83,68
2020-04-12,67,82,76,69,76,87,77,64,50,83,76,83,68,73,78,72,73,73,75,73,83,75,81,88,55,79,85,71,74,78,75,83,72,69,82,76,74,80,78,72,70,74,71,80,86,77,64,75,77,81,85
2020-04-19,76,85,79,71,79,83,85,77,55,82,74,92,85,73,77,74,70,72,76,57,84,67,81,82,54,75,80,68,75,80,88,84,72,85,79,79,70,85,82,82,82,81,76,78,88,81,69,79,77,83,73
2020-04-26,67,76,80,67,79,74,84,68,52,78,71,84,81,72,77,74,66,68,74,68,84,76,73,79,54,70,76,71,73,75,89,80,72,76,74,75,65,86,80,81,80,77,71,78,80,88,69,76,84,80,69
2020-05-03,62,70,78,68,77,82,86,75,54,79,72,88,75,70,72,71,71,68,74,76,87,77,72,81,50,74,83,66,72,80,83,85,73,69,77,75,60,82,78,81,71,78,68,76,82,73,67,78,81,81,66
2020-05-10,61,76,70,57,77,75,79,70,49,74,65,84,80,66,68,70,69,61,65,70,77,68,73,77,47,64,79,67,77,71,79,86,68,69,79,72,55,79,75,76,71,72,65,71,80,76,66,76,69,78,73
2020-05-17,56,65,63,54,75,69,74,65,48,74,62,76,65,64,63,64,51,54,59,53,79,65,68,73,44,64,70,55,60,66,76,68,66,63,65,65,52,77,70,68,66,57,62,66,74,82,64,75,76,71,65
2020-05-24,54,52,63,49,71,61,74,72,52,70,59,74,68,56,53,61,50,51,61,61,75,65,65,68,41,57,60,53,59,73,71,74,63,65,43,54,54,79,65,67,62,57,58,60,67,70,62,75,62,71,46
2020-05-31,59,55,66,52,69,64,78,62,46,64,58,66,73,54,55,58,45,49,57,71,79,68,66,62,46,59,62,50,61,70,75,69,70,63,47,57,50,84,62,75,58,57,64,60,70,78,64,77,62,67,67
2020-06-07,60,57,66,55,65,67,73,59,46,66,61,78,67,55,56,56,51,52,58,67,75,65,61,60,47,60,71,55,61,65,72,69,68,62,53,55,53,83,59,71,61,56,64,62,71,70,63,81,64,62,54
2020-06-14,57,65,61,53,64,65,62,56,46,65,60,63,64,51,54,61,48,49,63,60,66,63,59,56,44,59,61,55,64,54,66,69,57,62,55,54,51,70,56,63,62,52,58,56,66,64,57,67,56,57,58
2020-06-21,53,64,66,56,64,63,58,64,40,65,61,71,58,52,52,50,48,53,59,56,64,56,62,57,46,56,52,50,61,57,59,69,60,59,56,55,53,65,56,60,59,47,64,60,67,63,55,60,52,58,53
2020-06-28,50,49,60,46,60,59,59,55,47,60,57,58,62,48,48,51,45,47,57,54,63,53,56,52,44,55,60,46,56,55,55,65,53,57,39,49,53,62,53,58,59,49,61,57,62,63,57,61,56,57,58
