time,US-AL,US-AK,US-AZ,US-AR,US-CA,US-CO,US-CT,US-DE,US-DC,US-FL,US-GA,US-HI,US-ID,US-IL,US-IN,US-IA,US-KS,US-KY,US-LA,US-ME,US-MD,US-MA,US-MI,US-MN,US-MS,US-MO,US-MT,US-NE,US-NV,US-NH,US-NJ,US-NM,US-NY,US-NC,US-ND,US-OH,US-OK,US-OR,US-PA,US-RI,US-SC,US-SD,US-TN,US-TX,US-UT,US-VT,US-VA,US-WA,US-WV,US-WI,US-WY
2020-01-19,59,51,42,73,34,51,43,42,63,48,47,53,64,32,57,50,49,52,64,53,36,45,47,41,64,52,69,49,47,41,42,55,44,52,25,50,59,33,47,47,54,90,58,50,39,41,52,37,57,56,52
2020-01-26,67,69,42,76,33,47,35,43,55,47,41,49,62,30,57,45,57,60,53,49,40,42,44,34,59,50,46,34,36,45,43,58,42,51,47,48,50,33,47,56,53,59,52,48,45,63,42,37,52,42,27
2020-02-02,75,23,39,70,33,50,40,30,51,51,42,15,52,33,56,39,50,60,60,38,45,39,44,33,59,47,39,50,32,34,40,44,41,46,30,59,53,34,43,48,47,70,53,48,50,57,39,31,44,43,47
2020-02-09,73,60,44,59,34,49,47,48,71,50,40,42,62,34,58,51,54,55,60,32,42,41,44,38,51,46,35,31,38,39,43,60,45,49,38,49,58,41,46,35,45,44,59,49,43,34,42,35,53,55,27
2020-02-16,52,30,47,61,35,46,51,30,35,50,40,43,75,35,59,46,64,66,55,39,43,42,51,38,62,48,55,37,46,49,45,49,42,56,56,55,53,40,46,52,48,55,61,54,46,51,42,41,53,48,80
2020-02-23,55,48,51,61,36,42,38,44,57,49,40,41,54,34,58,42,62,75,47,39,40,41,40,33,69,45,54,40,33,46,36,59,43,53,55,55,59,35,45,35,54,48,53,51,34,44,38,40,52,53,46
2020-03-01,56,48,42,72,35,41,43,46,58,48,45,59,66,32,51,41,46,67,53,36,48,40,45,30,52,47,61,35,39,40,39,61,42,44,36,53,50,37,44,36,59,56,55,51,42,42,41,37,63,47,48
2020-03-08,52,40,45,66,35,47,40,49,55,46,41,36,70,31,47,43,48,46,54,41,46,34,45,31,45,40,43,46,35,42,32,50,38,47,33,49,52,33,40,44,48,30,51,42,45,33,40,34,51,42,45
2020-03-15,43,36,40,56,35,43,41,36,39,45,40,38,71,33,51,46,58,56,46,33,43,36,44,26,64,47,54,45,37,49,40,40,38,46,19,44,43,42,41,48,49,38,53,45,44,27,45,38,54,45,50
2020-03-22,49,35,40,48,36,40,42,42,30,48,37,35,72,35,55,54,58,45,53,40,45,37,58,30,57,42,46,30,43,32,38,38,38,44,39,47,48,41,41,47,49,45,53,45,45,45,41,38,49,48,39
