time,US-AL,US-AK,US-AZ,US-AR,US-CA,US-CO,US-CT,US-DE,US-DC,US-FL,US-GA,US-HI,US-ID,US-IL,US-IN,US-IA,US-KS,US-KY,US-LA,US-ME,US-MD,US-MA,US-MI,US-MN,US-MS,US-MO,US-MT,US-NE,US-NV,US-NH,US-NJ,US-NM,US-NY,US-NC,US-ND,US-OH,US-OK,US-OR,US-PA,US-RI,US-SC,US-SD,US-TN,US-TX,US-UT,US-VT,US-VA,US-WA,US-WV,US-WI,US-WY
2020-10-18,49,54,42,58,47,46,42,36,38,45,37,43,40,43,41,57,40,48,43,47,41,41,42,49,34,48,42,42,42,43,40,49,40,44,51,42,54,53,38,32,43,38,49,48,40,31,46,46,46,44,41
2020-10-25,48,41,44,55,48,55,44,50,34,48,46,39,56,46,47,55,56,43,51,69,46,45,40,49,38,50,43,37,43,55,44,52,42,48,58,46,51,54,46,38,44,49,49,49,42,50,48,49,44,47,37
2020-11-01,45,48,47,49,48,49,42,55,45,45,44,41,53,42,48,46,52,47,44,43,38,38,39,46,49,47,59,39,39,55,42,46,45,48,43,42,43,46,43,47,51,33,45,49,40,52,39,50,40,44,61
2020-11-08,100,100,100,98,100,100,100,95,100,100,100,97,100,100,100,98,94,100,100,100,100,100,100,100,100,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,94,100,100,100,92,100,100,88,100,100
2020-11-15,86,57,69,89,81,83,80,77,60,79,76,74,73,80,78,92,79,71,78,71,85,76,78,75,87,85,65,72,84,78,78,93,74,82,78,78,84,84,79,68,70,54,76,80,74,75,77,90,84,70,62
2020-11-22,99,89,86,100,86,92,87,100,57,86,88,67,93,82,90,100,99,88,97,74,81,86,89,95,96,85,76,94,87,88,88,86,83,90,88,84,93,94,89,63,97,88,91,90,87,90,82,87,100,88,74
2020-11-29,92,83,67,74,74,72,82,68,53,71,70,62,66,75,73,73,84,70,81,65,77,73,78,83,63,81,70,77,66,75,77,79,69,74,72,73,73,80,78,61,75,78,74,79,55,58,76,76,78,66,79
2020-12-06,86,79,69,78,67,69,65,69,61,68,71,52,62,66,66,71,67,74,74,78,69,62,69,69,68,72,69,60,60,87,70,76,66,74,67,71,77,68,67,66,76,56,72,75,62,85,66,63,69,69,72
2020-12-13,77,75,65,84,71,72,66,75,62,75,75,60,81,70,72,88,79,76,80,72,75,63,73,78,83,73,54,70,75,81,70,85,66,80,62,70,67,71,72,58,73,53,71,80,68,58,71,74,64,66,65
2020-12-20,98,48,76,100,80,89,83,98,70,80,82,71,88,83,88,98,82,88,89,90,80,75,82,92,95,86,70,80,74,87,78,90,68,90,91,85,96,82,81,63,95,91,89,90,90,94,83,83,94,74,82
