time,US-AL,US-AK,US-AZ,US-AR,US-CA,US-CO,US-CT,US-DE,US-DC,US-FL,US-GA,US-HI,US-ID,US-IL,US-IN,US-IA,US-KS,US-KY,US-LA,US-ME,US-MD,US-MA,US-MI,US-MN,US-MS,US-MO,US-MT,US-NE,US-NV,US-NH,US-NJ,US-NM,US-NY,US-NC,US-ND,US-OH,US-OK,US-OR,US-PA,US-RI,US-SC,US-SD,US-TN,US-TX,US-UT,US-VT,US-VA,US-WA,US-WV,US-WI,US-WY
2020-03-01,78,68,85,82,81,77,76,72,71,83,86,70,82,79,81,75,80,88,82,78,82,85,81,81,69,79,85,84,85,80,74,84,76,81,86,84,74,80,85,71,82,90,83,78,86,74,77,85,80,81,70
2020-03-08,79,64,82,77,86,81,78,85,63,81,87,88,75,79,81,75,82,78,77,80,83,78,83,82,59,81,72,81,89,77,74,81,74,76,80,84,79,76,78,77,79,78,80,76,88,78,76,84,82,83,74
2020-03-15,71,67,78,73,80,77,78,73,69,73,81,76,69,78,75,71,76,77,69,73,78,79,79,80,55,75,69,75,81,77,74,78,67,71,76,78,72,71,81,79,72,78,76,74,82,80,74,75,76,75,74
2020-03-22,76,75,83,73,84,77,89,85,62,75,82,83,76,82,73,84,76,76,69,80,79,83,85,81,67,78,65,75,82,79,84,84,74,72,89,77,73,81,86,89,77,70,75,77,85,84,77,83,81,87,83
2020-03-29,72,80,86,72,85,87,88,91,65,80,85,77,82,82,85,81,81,75,76,85,88,92,90,89,59,80,84,73,95,79,88,84,79,74,88,80,78,84,86,91,74,81,77,83,84,80,81,85,80,86,82
2020-04-05,78,78,90,76,93,84,90,82,64,88,87,97,85,84,86,74,83,78,80,89,92,92,93,89,67,85,87,82,96,86,90,85,80,80,87,87,81,79,91,92,85,83,82,85,83,96,85,89,85,92,71
2020-04-12,75,81,88,76,91,100,92,97,67,87,87,86,85,90,92,84,91,90,80,90,88,96,100,94,64,88,96,83,95,92,94,92,84,79,86,87,83,89,96,89,78,91,84,84,91,89,85,88,94,94,74
2020-04-19,76,83,93,77,88,89,89,87,64,85,82,88,78,87,85,77,87,83,77,87,95,89,94,84,72,83,84,75,87,91,91,82,77,85,73,85,78,90,92,88,82,99,79,79,87,92,82,87,91,85,96
2020-04-26,78,81,94,76,91,84,97,89,58,85,85,90,74,83,84,78,79,84,76,85,89,96,91,90,65,79,76,79,94,92,97,84,82,83,71,88,69,87,97,88,81,86,83,79,85,84,88,95,89,85,71
2020-05-03,73,83,91,72,88,80,88,78,65,80,86,87,76,81,84,83,81,76,68,91,88,85,89,84,59,78,70,79,89,82,87,79,81,74,83,82,71,81,90,90,77,65,77,80,81,91,87,85,84,87,73
2020-05-10,69,87,94,79,94,91,96,93,68,89,89,85,85,89,88,89,92,82,78,100,93,96,96,92,60,89,85,88,95,96,93,88,85,80,82,89,90,90,96,94,76,88,81,88,91,89,87,93,85,92,80
2020-05-17,78,70,93,74,87,81,87,90,61,87,86,88,83,83,81,78,74,78,72,68,93,88,91,88,63,88,72,81,88,81,88,78,75,78,77,83,77,84,91,81,84,71,80,81,86,79,87,90,82,88,71
2020-05-24,68,72,90,72,86,83,87,89,64,84,83,79,77,77,72,73,79,75,70,77,90,86,81,78,63,75,71,73,82,81,84,79,72,79,68,73,72,79,79,86,77,70,72,81,83,77,79,86,74,78,69
2020-05-31,64,64,85,64,81,74,75,73,55,73,77,70,69,68,67,68,70,65,65,72,83,77,72,70,54,66,66,61,82,74,77,75,67,66,66,67,66,77,74,69,68,62,66,74,73,78,73,76,72,67,67
2020-06-07,74,59,97,72,84,77,80,81,57,82,82,79,86,73,73,79,73,71,73,77,84,80,76,76,67,71,75,69,87,74,81,81,74,75,72,75,74,82,80,80,76,64,73,78,99,82,77,87,76,78,82
2020-06-14,70,71,87,66,78,81,72,83,50,76,77,71,79,72,67,66,68,68,66,73,84,72,71,75,55,70,76,68,81,74,78,77,67,71,60,71,66,75,78,67,74,73,72,76,80,79,72,82,75,71,80
2020-06-21,67,69,90,70,82,80,79,75,46,77,79,71,70,68,71,74,70,74,72,71,78,75,77,77,58,71,80,66,83,76,79,88,69,71,56,73,73,72,77,71,73,67,72,78,76,77,73,79,73,72,80
2020-06-28,71,68,88,65,81,81,75,85,58,76,78,76,77,72,68,67,70,69,65,82,80,74,73,75,60,67,75,69,86,73,78,73,66,70,61,67,73,74,73,72,72,62,74,78,82,72,72,81,70,71,78
2020-07-05,70,64,82,67,77,73,76,83,57,75,79,63,62,70,68,66,75,70,67,75,76,71,76,73,53,68,76,67,80,77,79,76,70,69,72,67,72,76,74,72,74,74,69,78,73,61,70,77,73,75,70
2020-07-12,77,69,93,70,86,85,78,85,56,78,84,74,81,74,73,73,78,74,73,78,82,75,80,80,59,79,68,74,91,81,78,82,74,71,72,71,79,78,82,69,76,77,76,82,80,65,78,81,77,76,86
2020-07-19,80,64,92,79,85,84,76,78,57,82,88,73,72,76,73,75,75,77,76,88,88,80,85,79,63,79,77,82,88,93,83,87,74,73,77,76,74,81,83,87,74,77,78,82,79,79,81,77,78,80,71
2020-07-26,78,70,96,75,88,83,77,81,56,88,88,76,78,80,72,72,76,77,74,83,81,81,85,79,61,78,88,67,88,86,79,81,73,76,77,77,76,78,82,76,77,81,80,80,81,73,79,81,79,82,89
2020-08-02,68,62,90,71,82,77,65,79,62,77,83,64,72,72,70,66,67,72,73,74,79,75,81,75,61,74,79,64,81,86,72,84,70,74,69,70,72,74,79,77,71,74,76,81,79,75,76,78,80,74,66
2020-08-09,71,66,90,72,81,77,73,79,52,79,82,75,72,73,76,61,73,74,74,79,81,77,82,78,63,73,70,70,88,84,74,81,71,75,70,70,80,73,78,80,72,78,76,79,77,80,73,78,84,79,75
2020-08-16,76,63,89,71,79,73,71,80,50,74,86,74,68,70,74,61,69,68,69,74,79,73,73,71,55,69,66,70,86,76,71,83,66,72,67,69,69,72,75,79,69,78,75,79,74,69,75,77,79,69,77
2020-08-23,77,72,91,68,82,80,71,79,57,74,87,76,71,74,80,73,69,79,70,83,79,75,78,73,61,73,78,82,91,65,75,81,69,79,75,73,78,74,78,76,74,83,79,78,77,77,77,76,77,71,63
2020-08-30,81,67,81,87,80,74,73,74,56,73,86,79,69,73,74,76,71,74,68,87,71,73,79,70,63,72,76,73,78,71,69,80,71,73,83,68,77,73,76,81,73,83,78,76,79,70,77,72,75,75,57
2020-09-06,76,74,85,75,82,80,78,85,57,78,85,82,70,78,78,71,76,74,73,79,78,74,78,80,63,77,88,80,85,83,79,77,73,79,66,75,74,74,76,84,76,76,78,81,79,68,80,79,69,82,79
2020-09-13,73,67,82,80,84,79,75,71,59,75,87,78,81,77,79,75,72,74,75,78,76,78,80,76,70,75,69,79,83,76,75,82,69,80,72,78,81,80,79,79,79,80,81,79,82,68,79,83,83,81,95
2020-09-20,67,59,82,70,77,70,73,72,50,72,82,69,73,71,75,76,75,71,74,83,76,76,71,74,68,73,71,75,84,69,72,79,66,76,77,68,75,69,79,69,74,77,70,76,81,64,76,76,71,71,75
2020-09-27,70,78,77,67,76,77,72,73,46,72,78,75,70,74,73,72,72,66,65,73,74,77,77,75,57,69,74,67,90,73,71,82,67,68,80,71,73,72,76,75,72,66,70,71,76,69,73,78,76,73,80
2020-10-04,70,70,78,66,77,74,71,73,52,73,81,71,69,73,73,68,75,71,67,80,76,68,79,72,61,74,62,66,78,75,71,76,72,74,67,70,70,76,76,76,76,70,74,73,72,73,75,81,72,73,70
2020-10-11,73,60,85,69,76,78,75,73,59,77,85,66,81,75,70,65,66,68,68,77,75,78,79,75,61,74,84,64,78,78,72,86,72,73,67,74,72,73,78,75,73,73,74,75,76,72,77,80,87,80,75
