time,US-AL,US-AK,US-AZ,US-AR,US-CA,US-CO,US-CT,US-DE,US-DC,US-FL,US-GA,US-HI,US-ID,US-IL,US-IN,US-IA,US-KS,US-KY,US-LA,US-ME,US-MD,US-MA,US-MI,US-MN,US-MS,US-MO,US-MT,US-NE,US-NV,US-NH,US-NJ,US-NM,US-NY,US-NC,US-ND,US-OH,US-OK,US-OR,US-PA,US-RI,US-SC,US-SD,US-TN,US-TX,US-UT,US-VT,US-VA,US-WA,US-WV,US-WI,US-WY
2020-10-11,13,44,27,16,24,20,22,15,33,19,20,17,18,28,18,17,23,19,22,22,29,27,22,21,23,28,16,22,24,6,22,19,27,22,20,17,19,21,21,27,21,29,16,26,25,6,28,20,35,22,8
2020-10-18,11,17,22,23,22,22,18,40,17,23,18,21,16,27,19,26,18,18,26,11,30,27,23,25,18,27,24,12,24,20,23,29,28,22,47,19,16,23,20,24,17,14,18,25,21,25,23,23,21,23,15
2020-10-25,19,69,34,29,28,27,31,51,34,30,22,30,34,33,29,22,30,28,27,38,32,34,28,34,25,27,12,27,30,34,33,21,38,29,33,25,23,33,49,40,21,14,31,30,24,25,32,27,35,31,8
2020-11-01,20,16,43,24,34,31,33,27,23,34,32,18,34,32,31,32,16,25,26,28,37,36,30,25,25,39,38,44,40,37,35,36,36,28,37,28,21,29,38,45,37,26,29,40,26,41,43,28,20,26,21
2020-11-08,20,52,36,29,35,35,30,36,31,35,29,28,31,33,39,34,30,30,40,30,41,47,34,29,27,36,16,19,39,42,40,34,40,31,65,23,22,25,36,35,30,55,28,37,38,25,31,29,35,26,37
2020-11-15,19,26,25,24,25,19,17,25,30,21,21,21,26,18,21,24,18,16,21,16,29,24,25,19,18,32,24,27,22,39,26,27,29,23,26,18,18,23,28,21,20,35,16,22,39,6,25,23,19,23,30
2020-11-22,12,43,16,7,16,11,20,18,22,15,7,14,10,14,20,14,6,12,11,19,25,14,18,18,16,15,0,17,14,25,17,19,19,15,13,13,6,17,19,16,11,48,14,15,22,31,16,15,8,24,15
2020-11-29,13,8,13,8,17,20,15,32,22,19,14,14,8,18,18,11,11,19,12,24,22,20,22,18,24,15,8,0,27,17,21,29,21,17,19,14,9,12,15,13,13,14,17,17,19,18,18,16,21,18,29
2020-12-06,12,26,14,4,20,13,14,29,15,18,13,9,26,23,15,12,14,16,14,13,28,19,20,18,7,22,12,15,19,20,17,12,24,14,26,14,15,18,24,8,14,49,16,19,12,6,23,16,11,19,7
2020-12-13,16,0,11,20,16,12,21,22,21,16,18,19,13,19,21,13,19,11,14,16,19,19,21,19,14,16,8,6,15,31,20,36,20,11,0,15,10,15,17,3,18,7,15,19,27,12,16,19,16,20,15
2020-12-20,12,19,12,5,14,10,16,12,15,14,13,8,11,15,14,7,11,11,15,12,16,16,13,12,18,11,0,4,13,12,17,14,15,10,36,11,13,11,15,18,13,15,11,12,9,0,16,13,12,17,25
