time,US-AL,US-AK,US-AZ,US-AR,US-CA,US-CO,US-CT,US-DE,US-DC,US-FL,US-GA,US-HI,US-ID,US-IL,US-IN,US-IA,US-KS,US-KY,US-LA,US-ME,US-MD,US-MA,US-MI,US-MN,US-MS,US-MO,US-MT,US-NE,US-NV,US-NH,US-NJ,US-NM,US-NY,US-NC,US-ND,US-OH,US-OK,US-OR,US-PA,US-RI,US-SC,US-SD,US-TN,US-TX,US-UT,US-VT,US-VA,US-WA,US-WV,US-WI,US-WY
2020-01-12,64,49,57,69,46,61,57,54,62,56,56,60,62,47,63,65,62,67,69,53,53,53,54,60,69,60,74,51,65,55,56,61,57,67,41,66,62,58,60,56,66,66,70,55,53,73,58,55,76,63,50
2020-01-19,60,59,56,60,47,57,59,57,49,57,63,54,63,46,61,69,64,65,69,51,53,51,57,48,74,66,69,64,52,58,51,58,56,61,36,71,69,64,58,55,64,64,67,53,52,59,53,60,64,63,43
2020-01-26,62,59,50,64,45,48,54,44,43,59,57,46,67,48,58,66,70,64,66,54,53,57,52,51,71,63,72,66,58,52,52,65,52,64,39,64,60,57,55,47,63,71,65,52,50,51,52,54,78,59,46
2020-02-02,67,69,51,53,46,54,54,55,54,59,55,56,64,46,60,68,67,67,66,50,56,47,52,50,73,62,68,53,55,49,51,65,54,62,38,68,64,61,59,60,62,47,66,51,53,57,47,56,72,61,47
2020-02-09,71,50,57,64,47,60,61,63,44,62,56,60,64,51,62,66,65,66,62,57,55,55,56,49,77,61,79,54,55,70,55,62,56,60,41,67,64,60,57,64,63,73,65,56,51,70,51,56,70,63,48
2020-02-16,65,53,60,71,49,57,60,54,52,64,57,51,59,51,58,74,72,57,72,63,57,49,55,55,76,62,76,57,55,73,57,62,53,66,39,69,61,57,60,57,70,72,62,54,60,76,51,56,72,60,42
2020-02-23,58,71,59,66,46,57,53,56,54,62,59,57,61,52,68,76,70,73,65,61,59,55,59,51,58,60,58,60,57,56,52,67,57,65,43,68,72,58,60,65,72,57,67,54,59,68,52,59,85,61,51
2020-03-01,63,63,56,59,47,59,60,51,52,59,61,61,55,49,62,64,62,78,71,52,60,49,54,54,87,62,77,53,56,53,52,69,57,67,38,72,67,60,59,65,70,66,60,53,65,59,51,50,66,65,69
2020-03-08,61,46,57,60,45,51,54,53,55,57,53,60,56,43,56,56,59,61,66,42,51,47,47,43,55,55,57,52,58,52,47,58,50,55,37,59,63,59,50,50,57,61,64,49,51,58,48,48,67,54,40
2020-03-15,55,50,46,53,43,45,52,47,36,55,52,59,59,42,52,63,51,53,54,56,51,46,49,44,45,51,56,54,51,53,49,49,50,53,34,62,57,56,49,50,53,72,57,46,54,54,49,48,51,59,43
2020-03-22,59,53,52,53,45,51,54,57,32,54,52,50,48,43,54,72,58,58,65,50,55,45,53,51,58,56,79,61,60,55,50,53,48,54,47,59,61,53,53,61,59,62,60,47,49,60,46,48,60,57,42
2020-03-29,55,58,53,53,45,57,61,52,36,57,53,59,60,43,53,61,58,55,58,57,53,47,50,51,55,55,82,48,49,71,50,56,49,55,41,60,71,55,55,58,56,54,60,48,51,60,50,55,59,57,49
2020-04-05,58,67,59,49,44,52,52,57,32,54,53,59,63,45,56,64,66,51,61,58,50,51,53,46,55,55,57,49,53,44,48,54,47,54,39,62,59,56,54,61,57,59,54,51,48,60,46,50,68,60,55
